0.0,0.3,0.6,0.9,1.2,1.5,1.8,2.1,2.4,2.7,3.0
2.6627933471575122e-14,4.0260422652598926e-14,3.6779380784244285e-09,6.079205032541438e-07,0.005229853010548532,-0.00019519256555128057,0.002409279692214048,-8.82172462294455e-05,0.027488665500852463,-0.0013670105176151262,0.0024963980262232835
1.074247507364233e-11,3.92882463291781e-11,2.637845703670338e-07,6.347182127855295e-06,0.009058755161660931,-0.0003752436596086185,0.008059205875818433,-0.00036798162988886836,0.05027920090597369,-0.0025063109910328576,0.008156939672157566
7.937675096050763e-11,3.8856501889549336e-10,1.108449084957833e-06,1.3854264795385796e-05,0.010881241805851167,-0.00046203454520808013,0.01205545692080151,-0.0005668322441207147,0.061497283445311385,-0.003067119463258536,0.012120360106295273
1.074247507364233e-11,3.92882463291781e-11,2.637845703670338e-07,6.347182127855295e-06,0.009058755161660931,-0.0003752436596086185,0.008059205875818433,-0.00036798162988886836,0.05027920090597369,-0.0025063109910328576,0.008156939672157566
2.6627933471575122e-14,4.0260422652598926e-14,3.6779380784244285e-09,6.079205032541438e-07,0.005229853010548532,-0.00019519256555128057,0.002409279692214048,-8.82172462294455e-05,0.027488665500852463,-0.0013670105176151262,0.0024963980262232835
1.074247507364233e-11,3.92882463291781e-11,2.637845703670338e-07,6.347182127855295e-06,0.009058755161660931,-0.0003752436596086185,0.008059205875818433,-0.00036798162988886836,0.05027920090597369,-0.0025063109910328576,0.008156939672157566
4.333823758085322e-09,3.791725270262361e-08,2.0089888375698973e-05,6.552124917239002e-05,0.01570435887062799,-0.0006932489606259334,0.026987838310606086,-0.0013114391703447602,0.0920392060002892,-0.004593935556420195,0.026797128443686383
3.2022866871370955e-08,3.742613819524773e-07,8.697472587332985e-05,0.0001411416142331355,0.018868575822320634,-0.0008454773395675033,0.040397404446423105,-0.0019808542361677423,0.11263856613599404,-0.005623669114746654,0.03986627355691185
4.333823758085322e-09,3.791725270262361e-08,2.0089888375698973e-05,6.552124917239002e-05,0.01570435887062799,-0.0006932489606259334,0.026987838310606086,-0.0013114391703447602,0.0920392060002892,-0.004593935556420195,0.026797128443686383
1.074247507364233e-11,3.92882463291781e-11,2.637845703670338e-07,6.347182127855295e-06,0.009058755161660931,-0.0003752436596086185,0.008059205875818433,-0.00036798162988886836,0.05027920090597369,-0.0025063109910328576,0.008156939672157566
7.937675096050763e-11,3.8856501889549336e-10,1.108449084957833e-06,1.3854264795385796e-05,0.010881241805851167,-0.00046203454520808013,0.01205545692080151,-0.0005668322441207147,0.061497283445311385,-0.003067119463258536,0.012120360106295273
3.2022866871370955e-08,3.742613819524773e-07,8.697472587332985e-05,0.0001411416142331355,0.018868575822320634,-0.0008454773395675033,0.040397404446423105,-0.0019808542361677423,0.11263856613599404,-0.005623669114746654,0.03986627355691185
2.366187597611474e-07,3.6928119397725976e-06,0.0003817622644650878,0.00029911890835795913,0.022671010626911483,-0.0010284471603559664,0.060510345079393554,-0.0029853726918061263,0.13790429870414606,-0.006886590493248884,0.05932554299030028
3.2022866871370955e-08,3.742613819524773e-07,8.697472587332985e-05,0.0001411416142331355,0.018868575822320634,-0.0008454773395675033,0.040397404446423105,-0.0019808542361677423,0.11263856613599404,-0.005623669114746654,0.03986627355691185
7.937675096050763e-11,3.8856501889549336e-10,1.108449084957833e-06,1.3854264795385796e-05,0.010881241805851167,-0.00046203454520808013,0.01205545692080151,-0.0005668322441207147,0.061497283445311385,-0.003067119463258536,0.012120360106295273
